1985 10 11 0 0 0 65 -999 -999 65 -999 54 -999 48.56 50 -999 -999 65 -999 63 -999 51 73 -999 -999 -999 -999 70 -999 -999 -999 50.9 35 -999 -999 39 -999 33 -999 25.34 16 -999 -999 21 -999 39 -999 32 43 -999 -999 -999 -999 40 -999 -999 -999 30.2 -999 -999 0 0 0 -999 -999 0 -999 0 -999 -999 -999 0 -999 0 -999 -999 -999 0 0 -999 0 0 0 0 151
1985 10 12 0 0 0 67 -999 -999 66 -999 58 -999 42.98 51 -999 -999 -999 -999 -999 -999 50 69 -999 -999 -999 -999 70 -999 -999 -999 46.94 35 -999 -999 39 -999 33 -999 25.52 28 -999 -999 -999 -999 -999 -999 31 50 -999 -999 -999 -999 40 -999 -999 -999 25.88 -999 -999 0 0 0 -999 -999 0 -999 0 -999 -999 -999 0 -999 0 -999 -999 -999 0 0 -999 0 0 0 0 136
1985 10 13 0 0 0 65 -999 -999 -999 -999 56 -999 39.56 51 -999 -999 54 -999 59 -999 51 70 -999 -999 -999 -999 72 -999 -999 -999 41.36 38 -999 -999 -999 -999 33 -999 20.66 21 -999 -999 28 -999 38 -999 31 47 -999 -999 -999 -999 40 -999 -999 -999 18.68 -999 -999 0 0 0 -999 -999 0 -999 0 -999 -999 -999 0 -999 0 -999 -999 -999 0 0 -999 0 0 0 0 124
1985 10 14 0 0 0 66 -999 -999 70 -999 57 -999 45.5 56 -999 -999 62 -999 69 -999 55 74 -999 -999 -999 -999 73 -999 -999 -999 48.38 37 -999 -999 39 -999 30 -999 21.74 5 -999 -999 14 -999 40 -999 29 49 -999 -999 -999 -999 38 -999 -999 -999 17.78 -999 -999 0 0 0 -999 -999 0.3 -999 0 -999 -999 -999 -999 -999 0 -999 -999 -999 0 0.2 -999 0 0.2 0 0 110
1985 10 15 0 0 0 72 -999 -999 77 -999 62 -999 51.8 62 -999 -999 68 -999 72 -999 60 80 -999 -999 -999 -999 76 -999 -999 -999 57.74 35 -999 -999 37 -999 30 -999 30.02 12 -999 -999 16 -999 40 -999 32 50 -999 -999 -999 -999 42 -999 -999 -999 27.32 -999 -999 0 0 0 -999 -999 0.2 -999 0 -999 -999 -999 0 -999 0 -999 -999 -999 0 0.5 -999 0 0 0 0 95
1985 10 16 0 0 0 75 -999 -999 75 -999 65 -999 55.04 62 -999 -999 71 -999 71 -999 59 77 -999 -999 -999 -999 84 -999 -999 -999 61.88 36 -999 -999 37 -999 36 -999 33.26 15 -999 -999 18 -999 43 -999 34 55 -999 -999 -999 -999 43 -999 -999 -999 31.28 -999 -999 0 0 0 -999 -999 1.2 -999 0 -999 -999 -999 0 -999 0 -999 -999 -999 0 0 -999 0 0 0 0 84
1985 10 17 0 0 0 74 -999 -999 75 -999 65 -999 56.12 63 -999 -999 70 -999 70 -999 59 76 -999 -999 -999 -999 82 -999 -999 -999 58.64 35 -999 -999 40 -999 37 -999 31.64 15 -999 -999 20 -999 40 -999 34 55 -999 -999 -999 -999 44 -999 -999 -999 30.02 -999 -999 0 0 0 -999 -999 0 -999 0 -999 -999 -999 0 -999 0 -999 -999 -999 0 0.1 -999 0 0 0 0 77
1985 10 18 0 0 0 75 -999 -999 74 -999 62 -999 57.74 64 -999 -999 70 -999 70 -999 61 76 -999 -999 -999 -999 80 -999 -999 -999 60.8 40 -999 -999 42 -999 37 -999 33.08 18 -999 -999 21 -999 42 -999 34 54 -999 -999 -999 -999 44 -999 -999 -999 31.82 -999 -999 0 0 0 -999 -999 0 0 0 -999 -999 -999 0 -999 0 -999 -999 -999 0 0.1 -999 0 0 0 0 73
1985 10 19 0 0 0 74 -999 -999 75 -999 65 -999 55.94 63 -999 -999 71 -999 67 -999 60 76 -999 -999 -999 -999 80 -999 -999 -999 55.94 38 -999 -999 41 -999 39 -999 32.9 16 -999 -999 20 -999 42 -999 35 52 -999 -999 -999 -999 42 -999 -999 -999 32.18 -999 -999 0 0 0 -999 0 0 -999 0 -999 -999 -999 0 -999 0 -999 -999 -999 0 0 -999 0 0 0 0 69
1985 10 20 0 0 0 72 -999 -999 73 -999 65 -999 50.9 58 -999 -999 68 -999 65 -999 55 75 -999 -999 -999 -999 80 -999 -999 -999 49.82 38 -999 -999 41 -999 37 -999 34.34 33 -999 -999 34 -999 31 -999 35 51 -999 -999 -999 -999 42 -999 -999 -999 36.14 -999 -999 0 0 0 -999 0 0 -999 0 -999 -999 -999 0.68 -999 0 -999 -999 -999 0.08 0.2 -999 0.4 0 0.1 0.2 65
