41
basin_gwflow_cfs 1
basin_sroff_cfs 1
basin_ssflow_cfs 1
basin_cfs 1
sub_cfs 1
sub_interflow 1
sub_sroff 1
sub_gwflow 1
sub_cfs 2
sub_interflow 2
sub_sroff 2
sub_gwflow 2
sub_cfs 3
sub_interflow 3
sub_sroff 3
sub_gwflow 3
subinc_actet 1
subinc_actet 2
subinc_actet 3
subinc_snowcov 1
subinc_snowcov 2
subinc_snowcov 3
sub_sroff 1
sub_sroff 2
sub_sroff 3
subinc_pkweqv 1
subinc_pkweqv 2
subinc_pkweqv 3
subinc_precip 1
subinc_precip 2
subinc_precip 3
subinc_snowmelt 1
subinc_snowmelt 2
subinc_snowmelt 3
basin_potet 1
swrad 2490
basin_ppt 1
basin_hortonian 1
basin_dunnian 1
subinc_snowmelt 1
subinc_snowmelt 2
20 1992 10 20 0 0 0 8.580546 0.000000 0.008853 8.589399 4.031479 0.003723 0.000000 4.027755 4.314506 0.004840 0.000000 4.309666 0.243414 0.000290 0.000000 0.243125 0.007725 0.009329 0.018004 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.077160 365.187164 0.000000 0.000000 0.000000 0.000000 0.000000 
21 1992 10 21 0 0 0 8.433609 0.000000 0.006467 8.440076 3.958851 0.002783 0.000000 3.956067 4.242434 0.003477 0.000000 4.238958 0.238791 0.000207 0.000000 0.238584 0.007816 0.009225 0.018173 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.080208 356.980865 0.000000 0.000000 0.000000 0.000000 0.000000 
22 1992 10 22 0 0 0 8.291841 0.000000 0.004576 8.296417 3.889097 0.002057 0.000000 3.887041 4.172942 0.002372 0.000000 4.170569 0.234379 0.000148 0.000000 0.234231 0.004865 0.005652 0.011973 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.050266 311.179688 0.000000 0.000000 0.000000 0.000000 0.000000 
23 1992 10 23 0 0 0 8.155035 0.000000 0.003109 8.158144 3.822069 0.001505 0.000000 3.820563 4.105913 0.001498 0.000000 4.104415 0.230162 0.000105 0.000000 0.230057 0.004361 0.005040 0.010974 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.045422 313.161591 0.000000 0.000000 0.000000 0.000000 0.000000 
24 1992 10 24 0 0 0 8.022994 0.006681 0.007761 8.037436 3.761710 0.002273 0.002908 3.756530 4.048965 0.005289 0.003267 4.040410 0.226761 0.000200 0.000507 0.226054 0.004192 0.006001 0.006255 0.047458 0.005141 0.000000 0.002908 0.003267 0.000507 0.002479 0.000179 0.000000 0.071873 0.075611 0.059889 0.001307 0.000581 0.000000 0.025950 157.350281 0.072811 0.000009 0.000000 0.001307 0.000581 
25 1992 10 25 0 0 0 7.895689 0.051229 0.146201 8.093119 3.749658 0.031698 0.023122 3.694838 4.117516 0.113466 0.025415 3.978635 0.225945 0.001036 0.002693 0.222216 0.017985 0.017570 0.019651 0.098305 0.052115 0.000000 0.023122 0.025415 0.002693 0.034076 0.016146 0.000000 0.301865 0.317567 0.251534 0.001141 0.001650 0.000000 0.022829 150.471542 0.305805 0.000067 0.000000 0.001141 0.001650 
26 1992 10 26 0 0 0 7.772688 0.000000 0.070646 7.843334 3.650755 0.015365 0.000000 3.635390 3.973347 0.054584 0.000000 3.918762 0.219232 0.000697 0.000000 0.218535 0.033033 0.033183 0.040608 0.097320 0.050468 0.000000 0.000000 0.000000 0.000000 0.033201 0.015576 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.039867 287.759674 0.000000 0.000000 0.000000 0.000000 0.000000 
27 1992 10 27 0 0 0 7.653953 0.002273 0.074041 7.730267 3.595234 0.016153 0.000988 3.578093 3.919085 0.057152 0.001077 3.860855 0.215948 0.000735 0.000207 0.215005 0.017790 0.018184 0.014938 0.098305 0.052115 0.000000 0.000988 0.001077 0.000207 0.033377 0.013969 0.000000 0.028749 0.030244 0.023956 0.002410 0.002960 0.000000 0.023811 147.241470 0.029124 0.000003 0.000000 0.002410 0.002960 
28 1992 10 28 0 0 0 7.539280 0.000000 0.067009 7.606289 3.537839 0.014984 0.000000 3.522856 3.856126 0.051321 0.000000 3.804805 0.212324 0.000704 0.000000 0.211620 0.028648 0.030010 0.025010 0.094657 0.046700 0.000000 0.000000 0.000000 0.000000 0.032609 0.013491 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.037420 276.544556 0.000000 0.000000 0.000000 0.000000 0.000000 
29 1992 10 29 0 0 0 7.428535 0.001224 0.067079 7.496839 3.485467 0.015331 0.000542 3.469593 3.802175 0.051028 0.000578 3.750568 0.209197 0.000720 0.000103 0.208373 0.020154 0.020726 0.013232 0.304661 0.225987 0.000000 0.000542 0.000578 0.000103 0.036570 0.016089 0.000000 0.014375 0.015122 0.011978 0.004034 0.004497 0.000209 0.030014 239.233185 0.014562 0.000002 0.000000 0.004034 0.004497 
30 1992 10 30 0 0 0 7.321634 0.065186 0.286738 7.673557 3.515867 0.069046 0.028597 3.418223 3.945827 0.215434 0.032242 3.698151 0.211863 0.002258 0.004346 0.205259 0.010550 0.009716 0.013959 0.619915 0.543118 0.038360 0.028597 0.032242 0.004346 0.346188 0.304271 0.018307 0.474360 0.499033 0.395268 0.002924 0.002955 0.000614 0.012172 108.362335 0.480551 0.000085 0.000000 0.002924 0.002955 
31 1992 10 31 0 0 0 7.218366 0.004372 0.184144 7.406882 3.416114 0.045518 0.001929 3.368667 3.786439 0.136850 0.002164 3.647426 0.204328 0.001776 0.000279 0.202273 0.008370 0.007558 0.011998 0.619915 0.543118 0.038360 0.001929 0.002164 0.000279 0.362957 0.319697 0.019123 0.028749 0.030244 0.023956 0.001759 0.001800 0.000347 0.009581 107.187447 0.029124 0.000006 0.000000 0.001759 0.001800 
32 1992 11 1 0 0 0 7.118581 0.000418 0.171070 7.290070 3.364666 0.043620 0.000195 3.320851 3.724280 0.125735 0.000223 3.598322 0.201124 0.001715 0.000000 0.199409 0.023609 0.022930 0.039357 0.619422 0.542705 0.038331 0.000195 0.000223 0.000000 0.351448 0.306207 0.017536 0.000000 0.000000 0.000000 0.005214 0.008027 0.001119 0.032046 259.701050 0.000000 0.000001 0.000000 0.005214 0.008027 
33 1992 11 2 0 0 0 7.022180 0.000000 0.171623 7.193803 3.319985 0.045266 0.000000 3.274719 3.675457 0.124657 0.000000 3.550799 0.198361 0.001700 0.000000 0.196661 0.026728 0.026432 0.039567 0.614531 0.537368 0.037631 0.000000 0.000000 0.000000 0.324517 0.272011 0.014241 0.000000 0.000000 0.000000 0.016876 0.025330 0.002521 0.038390 249.189529 0.000000 0.000000 0.000000 0.016876 0.025330 
34 1992 11 3 0 0 0 6.928973 0.000000 0.153179 7.082152 3.271416 0.041235 0.000000 3.230181 3.615024 0.110260 0.000000 3.504765 0.195711 0.001685 0.000000 0.194026 0.004019 0.003493 0.007587 0.593817 0.512010 0.034257 0.000000 0.000000 0.000000 0.323561 0.271360 0.014144 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.005496 92.320518 0.000000 0.000000 0.000000 0.000000 0.000000 
35 1992 11 4 0 0 0 6.838863 0.000000 0.142324 6.981187 3.226301 0.039126 0.000000 3.187176 3.561717 0.101529 0.000000 3.460188 0.193169 0.001670 0.000000 0.191499 0.000901 0.000602 0.002835 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.358066 0.306633 0.031731 0.038115 0.038671 0.024367 0.000000 0.000000 0.000000 0.001683 91.324707 0.037031 0.000000 0.000000 0.000000 0.000000 
36 1992 11 5 0 0 0 6.751731 0.002918 0.140093 6.894742 3.185928 0.038963 0.001327 3.145639 3.517664 0.099374 0.001273 3.417017 0.191150 0.001756 0.000318 0.189075 0.003392 0.002664 0.007099 0.850847 0.873335 0.302910 0.001327 0.001273 0.000318 0.370384 0.318297 0.022825 0.019058 0.019336 0.012184 0.004431 0.005618 0.018263 0.005383 90.342422 0.018516 0.000004 0.000000 0.004431 0.005618 
37 1992 11 6 0 0 0 6.667452 0.000157 0.131328 6.798938 3.142692 0.037183 0.000000 3.105509 3.467788 0.092439 0.000157 3.375193 0.188457 0.001707 0.000000 0.186750 0.012141 0.010932 0.022525 0.775146 0.750739 0.181138 0.000000 0.000157 0.000000 0.363993 0.310764 0.018772 0.000000 0.000000 0.000000 0.002231 0.003833 0.002513 0.018488 214.229675 0.000000 0.000000 0.000000 0.002231 0.003833 
38 1992 11 7 0 0 0 6.585964 0.000320 0.149128 6.735412 3.109689 0.042944 0.000000 3.066745 3.439510 0.104493 0.000320 3.334698 0.186213 0.001692 0.000000 0.184521 0.025893 0.025404 0.038264 0.618095 0.539325 0.038360 0.000000 0.000320 0.000000 0.328829 0.266687 0.012122 0.000000 0.000000 0.000000 0.025493 0.035641 0.005881 0.037537 266.940369 0.000000 0.000000 0.000000 0.025493 0.035641 
39 1992 11 8 0 0 0 6.507088 0.000000 0.129833 6.636921 3.067420 0.038146 0.000000 3.029274 3.385442 0.090010 0.000000 3.295432 0.184059 0.001677 0.000000 0.182382 0.014379 0.013727 0.023795 0.579042 0.492948 0.031612 0.000000 0.000000 0.000000 0.324258 0.261910 0.011765 0.000000 0.000000 0.000000 0.000158 0.001238 0.000007 0.021079 226.357025 0.000000 0.000000 0.000000 0.000158 0.001238 
40 1992 11 9 0 0 0 6.430724 0.000000 0.121248 6.551972 3.029176 0.036139 0.000000 2.993037 3.340803 0.083447 0.000000 3.257356 0.181994 0.001662 0.000000 0.180332 0.002128 0.001792 0.005080 0.574842 0.487130 0.031141 0.000000 0.000000 0.000000 0.323969 0.261787 0.011722 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.003104 86.557022 0.000000 0.000000 0.000000 0.000000 0.000000 
41 1992 11 10 0 0 0 6.356807 0.000000 0.113885 6.470692 2.992347 0.034360 0.000000 2.957987 3.298332 0.077878 0.000000 3.220455 0.180013 0.001647 0.000000 0.178365 0.000772 0.000467 0.002744 0.574488 0.486974 0.031081 0.000000 0.000000 0.000000 0.323969 0.261787 0.011722 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001176 85.648705 0.000000 0.000000 0.000000 0.000000 0.000000 
42 1992 11 11 0 0 0 6.285229 0.000000 0.107204 6.392434 2.956790 0.032713 0.000000 2.924077 3.257531 0.072858 0.000000 3.184673 0.178113 0.001633 0.000000 0.176480 0.000649 0.000388 0.002474 0.574488 0.486974 0.031081 0.000000 0.000000 0.000000 0.323969 0.261787 0.011722 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001045 84.756409 0.000000 0.000000 0.000000 0.000000 0.000000 
43 1992 11 12 0 0 0 6.215901 0.000000 0.101077 6.316978 2.922446 0.031187 0.000000 2.891259 3.218242 0.068272 0.000000 3.149970 0.176290 0.001619 0.000000 0.174671 0.003496 0.003314 0.006763 0.574488 0.486974 0.031081 0.000000 0.000000 0.000000 0.323125 0.261243 0.011637 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.005383 95.204437 0.000000 0.000000 0.000000 0.000000 0.000000 
44 1992 11 13 0 0 0 6.148733 0.000000 0.095397 6.244129 2.889257 0.029768 0.000000 2.859489 3.180329 0.064024 0.000000 3.116306 0.174542 0.001604 0.000000 0.172938 0.008902 0.009171 0.014627 0.573631 0.486414 0.030962 0.000000 0.000000 0.000000 0.320260 0.258987 0.011405 0.000000 0.000000 0.000000 0.000000 0.000004 0.000000 0.014364 166.042984 0.000000 0.000000 0.000000 0.000000 0.000004 
45 1992 11 14 0 0 0 6.083641 0.000000 0.090899 6.174540 2.857270 0.028546 0.000000 2.828724 3.144403 0.060762 0.000000 3.083641 0.172866 0.001590 0.000000 0.171276 0.012891 0.014076 0.018842 0.570967 0.484201 0.030631 0.000000 0.000000 0.000000 0.314741 0.252162 0.010955 0.000000 0.000000 0.000000 0.000822 0.002948 0.000096 0.021920 205.120438 0.000000 0.000000 0.000000 0.000822 0.002948 
46 1992 11 15 0 0 0 6.020579 0.000000 0.098001 6.118580 2.828371 0.029447 0.000000 2.798924 3.118950 0.066977 0.000000 3.051973 0.171259 0.001577 0.000000 0.169682 0.017496 0.019836 0.021154 0.564412 0.471781 0.029962 0.000000 0.000000 0.000000 0.292040 0.222192 0.008526 0.000000 0.000000 0.000000 0.015785 0.024160 0.001939 0.030779 229.503540 0.000000 0.000000 0.000000 0.015785 0.024160 
47 1992 11 16 0 0 0 5.959460 0.000000 0.107426 6.066887 2.800924 0.030876 0.000000 2.770048 3.096246 0.074988 0.000000 3.021257 0.169717 0.001563 0.000000 0.168155 0.019524 0.022357 0.017711 0.531342 0.424275 0.025550 0.000000 0.000000 0.000000 0.257033 0.182234 0.005546 0.000000 0.000000 0.000000 0.027685 0.034022 0.002513 0.034361 227.228912 0.000000 0.000000 0.000000 0.027685 0.034022 
48 1992 11 17 0 0 0 5.900170 0.000000 0.094803 5.994973 2.770379 0.028319 0.000000 2.742060 3.056354 0.064935 0.000000 2.991420 0.168240 0.001549 0.000000 0.166691 0.012519 0.014144 0.011052 0.477135 0.369862 0.018843 0.000000 0.000000 0.000000 0.252868 0.178699 0.005260 0.000000 0.000000 0.000000 0.000321 0.000571 0.000066 0.022098 183.290863 0.000000 0.000000 0.000000 0.000321 0.000571 
49 1992 11 18 0 0 0 5.842651 0.001879 0.094354 5.938884 2.744412 0.028616 0.000872 2.714924 3.027367 0.064138 0.000788 2.962440 0.167106 0.001600 0.000218 0.165287 0.002899 0.003139 0.003340 0.736864 0.684506 0.109788 0.000872 0.000788 0.000218 0.279864 0.204247 0.007435 0.038115 0.038671 0.024367 0.003294 0.005056 0.004348 0.006044 78.991684 0.037031 0.000002 0.000000 0.003294 0.005056 
50 1992 11 19 0 0 0 5.786844 0.001630 0.089928 5.878402 2.716718 0.027525 0.000588 2.688605 2.995768 0.060716 0.000757 2.934296 0.165916 0.001688 0.000285 0.163943 0.001986 0.001642 0.004268 0.912712 0.966114 0.626984 0.000588 0.000757 0.000285 0.314966 0.241179 0.020715 0.038115 0.038671 0.024367 0.002423 0.001470 0.012183 0.003710 78.241333 0.037031 0.000002 0.000000 0.002423 0.001470 
51 1992 11 20 0 0 0 5.732682 0.000000 0.084500 5.817182 2.689222 0.026151 0.000000 2.663071 2.963674 0.056717 0.000000 2.906957 0.164286 0.001632 0.000000 0.162654 0.000915 0.000674 0.002816 0.898737 0.949478 0.532815 0.000000 0.000000 0.000000 0.314823 0.241067 0.020516 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001728 77.510323 0.000000 0.000000 0.000000 0.000000 0.000000 
52 1992 11 21 0 0 0 5.680104 0.000000 0.080231 5.760335 2.663374 0.025084 0.000000 2.638290 2.933923 0.053530 0.000000 2.880394 0.163038 0.001617 0.000000 0.161420 0.000385 0.000246 0.001555 0.897038 0.948178 0.528999 0.000000 0.000000 0.000000 0.314725 0.240996 0.020379 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000851 76.798981 0.000000 0.000000 0.000000 0.000000 0.000000 
53 1992 11 22 0 0 0 5.629051 0.000460 0.077048 5.706560 2.638573 0.024309 0.000031 2.614232 2.905812 0.051032 0.000198 2.854581 0.162175 0.001706 0.000231 0.160238 0.001551 0.001157 0.003715 0.969915 0.994158 0.911376 0.000031 0.000198 0.000231 0.368552 0.296946 0.046819 0.057173 0.058007 0.036551 0.001146 0.000316 0.003996 0.002746 76.107613 0.055547 0.000001 0.000000 0.001146 0.000316 
54 1992 11 23 0 0 0 5.579465 0.000002 0.073191 5.652658 2.614202 0.023331 0.000002 2.590869 2.877687 0.048196 0.000000 2.829491 0.160769 0.001664 0.000000 0.159105 0.000839 0.000565 0.002498 0.997881 0.999766 1.000000 0.000002 0.000000 0.000000 0.405773 0.335036 0.068564 0.038115 0.038671 0.024367 0.000073 0.000017 0.000124 0.001541 75.436546 0.037031 0.000000 0.000000 0.000073 0.000017 
55 1992 11 24 0 0 0 5.531290 0.000000 0.069759 5.601049 2.590596 0.022423 0.000000 2.568172 2.850785 0.045688 0.000000 2.805097 0.159668 0.001647 0.000000 0.158021 0.000228 0.000061 0.000917 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.443660 0.373646 0.092014 0.038115 0.038671 0.024367 0.000000 0.000000 0.000000 0.000368 74.786072 0.037031 0.000000 0.000000 0.000000 0.000000 
56 1992 11 25 0 0 0 5.484476 0.000000 0.066597 5.551073 2.567701 0.021585 0.000000 2.546116 2.824758 0.043380 0.000000 2.781378 0.158615 0.001633 0.000000 0.156983 0.000149 0.000025 0.000593 0.999704 0.999948 0.999115 0.000000 0.000000 0.000000 0.443621 0.373639 0.091855 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000221 74.156471 0.000000 0.000000 0.000000 0.000000 0.000000 
57 1992 11 26 0 0 0 5.438970 0.000000 0.063655 5.502624 2.545469 0.020794 0.000000 2.524674 2.799549 0.041242 0.000000 2.758306 0.157607 0.001618 0.000000 0.155989 0.000262 0.000080 0.001017 0.999553 0.999933 0.998926 0.000000 0.000000 0.000000 0.443547 0.373616 0.091582 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000421 73.548035 0.000000 0.000000 0.000000 0.000000 0.000000 
58 1992 11 27 0 0 0 5.394721 0.000000 0.060912 5.455633 2.523872 0.020048 0.000000 2.503824 2.775120 0.039260 0.000000 2.735859 0.156642 0.001604 0.000000 0.155038 0.001059 0.000768 0.002828 0.999324 0.999902 0.998449 0.000000 0.000000 0.000000 0.443082 0.373383 0.090512 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.001932 72.961029 0.000000 0.000000 0.000000 0.000000 0.000000 
59 1992 11 28 0 0 0 5.351683 0.000000 0.058500 5.410182 2.502966 0.019425 0.000000 2.483541 2.751479 0.037465 0.000000 2.714014 0.155737 0.001610 0.000000 0.154127 0.000957 0.000678 0.002672 1.000000 1.000000 1.000000 0.000000 0.000000 0.000000 0.555465 0.488082 0.157676 0.114345 0.116014 0.073101 0.000154 0.000032 0.000337 0.001765 72.395706 0.111094 0.000000 0.000000 0.000154 0.000032 
